Sample Name,Reservoir,Date,Date analyzed,Station,Depth,Rep,Dilution,a254,a350,Sr,Max Fl Ex ,Max Fl Em ,Max Fl ,B,T,A,C,M,N,FI,BIX,HIX,T/B,T/M,T/N,T/C,A/T,A/C,A/M,M/C,C/N
20200214_F19Aug19_0.1R2_Dil.csv,FCR,8/19/2019,2/14/2020,50,0.1,2,16,,,,300,300,4632.043393,19.44434047,27.54259463,39.41806364,16.89822774,17.10132113,18.88502578,1.351854409,0.611179935,2.358323859,1.41648387,1.610553619,1.458435639,1.629910252,1.431167403,2.332674423,2.304971841,1.012018621,0.894795058
20200214_F19Aug19_5R1_Dil.csv,FCR,8/19/2019,2/14/2020,50,5,1,8,,,,300,300,226.0192475,0.738046189,0.735866317,2.2932319,1.239779718,1.040630441,0.965927106,1.64168162,0.703998394,7.410443796,0.997046428,0.707135106,0.761823861,0.59354602,3.116370252,1.84970916,2.203694808,0.839367209,1.28351271
F19Aug19_5mR2.csv,FCR,8/19/2019,3/20/2020,50,5,2,1,,,,300,300,21.81275517,0.061661005,0.073929011,0.197384983,0.102460715,0.093370356,0.087957611,1.621966849,0.7442317,3.426009152,1.198958899,0.791782464,0.840507262,0.721535181,2.66992594,1.926445495,2.11400054,0.911279566,1.16488743
F19Aug19_9mR1.csv,FCR,8/19/2019,3/20/2020,50,9,1,1,,,,300,300,18.94308116,0.058792541,0.066509215,0.183824272,0.094379722,0.085572532,0.07738827,1.585606118,0.733272597,3.41759995,1.131252609,0.777226213,0.859422425,0.704698145,2.76389177,1.947709403,2.148169134,0.906683451,1.219561072
20200214_F19Aug19_9R2_Dil.csv,FCR,8/19/2019,2/14/2020,50,9,2,4,,,,300,300,72.11602341,0.154856395,0.193035815,0.607467727,0.328640806,0.287109549,0.247010121,1.56923733,0.72069884,4.573440589,1.246547261,0.672342023,0.781489495,0.587376281,3.146917207,1.848424527,2.11580468,0.873627204,1.330475063
F19Aug19_Inf_R1.csv,FCR,8/19/2019,8/4/2020,100,0.1,1,1,,,,305,302,24.63866896,0.030654913,0.038096514,0.18126673,0.092125625,0.068251427,0.053189067,1.367293286,0.555092886,5.406647824,1.24275396,0.558179012,0.716247082,0.41352788,4.758092268,1.967603809,2.655867243,0.740851718,1.732040609
F19Aug19_Wet_R2.csv,FCR,8/19/2019,7/29/2020,200,0.1,2,1,,,,305,304,19.26014355,0.041227455,0.06573171,0.372386763,0.196925754,0.135095069,0.101876511,1.428281317,0.541721135,7.445639728,1.594367389,0.486558914,0.645209665,0.333789302,5.665252951,1.891000826,2.756479323,0.68602032,1.932984855
B22Aug19_01_R1.csv,BVR,8/22/2019,8/4/2020,1,0.1,1,1,,,,300,300,15.28224766,0.078348459,0.081683578,0.181058684,0.082636546,0.083034207,0.079173235,1.445024541,0.710008866,2.789811025,1.042567766,0.983734063,1.031706972,0.988467964,2.216586098,2.191024347,2.180531249,1.004812175,1.04374346
B22Aug19_20_R1.csv,BVR,8/22/2019,8/4/2020,20,0.1,1,1,,,,300,300,17.17197277,0.077104159,0.082402732,0.184014861,0.083643869,0.08315382,0.080021243,1.455140582,0.713281511,2.686162012,1.068719681,0.990967486,1.029760709,0.985161657,2.233116005,2.199980265,2.212945354,0.994141252,1.045270795
B22Aug19_30_R2.csv,BVR,8/22/2019,8/4/2020,30,0.1,2,1,,,,300,300,18.20104388,0.075660853,0.081719127,0.183238005,0.082135897,0.082019396,0.078341418,1.427777346,0.724405571,2.711414034,1.080071451,0.996339054,1.043115242,0.994925856,2.24229029,2.230912586,2.234081388,0.998581609,1.048435153
B22Aug19_45_R1.csv,BVR,8/22/2019,8/4/2020,45,0.1,1,1,,,,300,300,14.97988002,0.075554648,0.07987884,0.17996757,0.082414814,0.081112843,0.076666815,1.479204669,0.724915793,2.917005983,1.057232639,0.984786592,1.041895898,0.969229146,2.253006805,2.183679862,2.218730894,0.984202216,1.074973759
B22Aug19_50_R2.csv,BVR,8/22/2019,8/4/2020,50,0.1,2,1,,,,300,300,18.60261585,0.147797187,0.181348181,0.190535806,0.077691634,0.096373992,0.116323741,1.480726486,0.780437855,1.617908948,1.227006991,1.881712872,1.558995436,2.334204756,1.050662899,2.452462336,1.977045901,1.240468082,0.667891466
B22Aug19_100_R2.csv,BVR,8/22/2019,8/4/2020,100,0.1,2,1,,,,300,300,14.14035144,0.034766689,0.04428563,0.266302305,0.138163081,0.093242754,0.072864878,1.409090737,0.520198042,7.355144379,1.273794869,0.47494983,0.607777455,0.320531577,6.013289299,1.927449099,2.856010727,0.674874601,1.896154698
B22Aug19_200_R1.csv,BVR,8/22/2019,8/4/2020,200,0.1,1,1,,,,300,300,18.01771994,0.052295653,0.073635732,0.281546424,0.141903125,0.114875339,0.094438059,1.48930441,0.616783685,5.027382098,1.408066004,0.641005566,0.779725175,0.518915504,3.823502758,1.984074862,2.450886548,0.80953354,1.502605276
F22Aug19_01_R2.csv,FCR,8/22/2019,8/4/2020,1,0.1,2,1,,,,300,300,10.91326889,0.054551753,0.06555953,0.214360724,0.104591538,0.091391261,0.079813576,1.467025559,0.667896363,4.935541165,1.201785957,0.7173501,0.821408259,0.626814861,3.269711102,2.049503509,2.345527586,0.873792114,1.310447966
F22Aug19_20_R1.csv,FCR,8/22/2019,3/23/2020,20,0.1,1,1,,,,300,300,26.38858478,0.203374096,0.221472693,0.324575581,0.134892835,0.13451225,0.158839949,1.428720082,0.653961093,2.089983984,1.088991655,1.646487171,1.394313554,1.641841789,1.465533183,2.406173622,2.412981584,0.99717861,0.849237462
F22Aug19_30_R1.csv,FCR,8/22/2019,3/23/2020,30,0.1,1,1,,,,300,300,23.0855224,0.186822793,0.20897714,0.302997389,0.124505062,0.124354284,0.140950985,1.432362707,0.645082282,2.272588714,1.118584824,1.680498126,1.482622772,1.678463008,1.449906857,2.433615025,2.436565757,0.998788979,0.883321685
F22Aug19_45_R1.csv,FCR,8/22/2019,3/23/2020,45,0.1,1,1,,,,300,300,23.22820107,0.157806819,0.188906765,0.293574738,0.123963286,0.124001893,0.139817194,1.436977054,0.652218493,2.28880402,1.197076063,1.523418404,1.351098242,1.523892844,1.554072123,2.368239388,2.367502073,1.000311431,0.886609742
F22Aug19_0.1R1.csv,FCR,8/22/2019,1/14/2020,50,0.1,1,2,,,,300,300,27.32773212,0.184606062,0.186312964,0.292901074,0.123588789,0.123986371,0.141093705,1.422107709,0.633137826,2.355998916,1.009246186,1.502689066,1.320490976,1.507523186,1.572091748,2.369964762,2.362365082,1.003216979,0.875934107
F22Aug19_50_R2.csv,FCR,8/22/2019,8/4/2020,50,0.1,2,1,,,,300,300,21.51900335,0.18341669,0.194659475,0.286893452,0.122501763,0.121653858,0.140415909,1.42346552,0.624340961,2.290292525,1.061296414,1.600109344,1.386306419,1.589034067,1.473822177,2.341953648,2.358276637,0.993078425,0.87242083
F22Aug19_5.0R1.csv,FCR,8/22/2019,1/14/2020,50,5,2,2,,,,305,304,29.46151722,0.098764989,0.116310058,0.241711026,0.121028807,0.116230061,0.113773135,1.58387097,0.758101548,2.77771969,1.177644612,1.000688261,1.022298079,0.96101135,2.078161003,1.997136312,2.079591321,0.960350378,1.063773158
F22Aug19_5m_R2.csv,FCR,8/22/2019,3/23/2020,50,5,2,1,,,,300,300,29.85615553,0.067674795,0.089475676,0.259353228,0.120817956,0.102216648,0.103122344,1.507929781,0.70828482,2.436512669,1.322141824,0.875353266,0.867665268,0.740582601,2.898589189,2.14664472,2.537289515,0.846038542,1.171598235
F22Aug19_9m_R1.csv,FCR,8/22/2019,8/4/2020,50,9,1,1,,,,300,300,26.11312316,0.067525127,0.088972908,0.246923256,0.122962602,0.109213146,0.098558957,1.571489696,0.706795785,3.071643824,1.317626662,0.814672147,0.90273792,0.72357698,2.775263406,2.008116715,2.260929797,0.888181808,1.247604532
20190930_F22Aug19_9m_R2_Dil.csv,FCR,8/22/2019,9/30/2019,50,9,2,2,,,,300,300,36.76521909,0.086723802,0.086775881,0.248342489,0.120843363,0.10511714,0.106419315,1.524373601,0.709234169,2.972529781,1.000600524,0.825516002,0.815414772,0.718085621,2.861883806,2.055077609,2.362530878,0.869862751,1.135539758
F22Aug19_99_R1.csv,FCR,8/22/2019,8/4/2020,99,0.1,1,1,,,,300,300,10.86856743,0.045551618,0.050582052,0.178260298,0.096224036,0.063448541,0.056290506,1.399191872,0.542246102,5.500538328,1.110433706,0.797213799,0.898589412,0.52566962,3.524180802,1.852554783,2.809525565,0.659383494,1.709418573
F22Aug19_100_R1.csv,FCR,8/22/2019,3/23/2020,100,0.1,1,1,,,,300,300,26.13345761,0.038163473,0.039499201,0.178554218,0.092650742,0.063822097,0.052160759,1.364373569,0.544269224,6.046316611,1.035000166,0.61889538,0.757258936,0.426323632,4.520451395,1.927175257,2.797686485,0.68884604,1.776253716
F22Aug19_101_R2.csv,FCR,8/22/2019,8/4/2020,101,0.1,2,1,,,,300,300,10.65995934,0.018916916,0.03210442,0.186718467,0.097928058,0.062541067,0.045432461,1.362708087,0.496755941,8.509957116,1.697127582,0.513333422,0.706640568,0.327836788,5.815973856,1.906690188,2.985533762,0.638642983,2.155464529
F22Aug19_102_R1.csv,FCR,8/22/2019,8/4/2020,102,0.1,1,1,,,,300,300,18.23909452,0.038675916,0.039886006,0.061841295,0.024448775,0.026997326,0.032720831,1.548887005,0.879682086,1.386148069,1.031287948,1.47740577,1.218978992,1.631411211,1.55045094,2.529423044,2.290645165,1.104240449,0.747192972
F22Aug19_200_R2.csv,FCR,8/22/2019,3/23/2020,200,0.1,2,1,,,,300,300,23.66451818,0.03445301,0.062355338,0.388607218,0.199434347,0.138370593,0.100795208,1.437120507,0.550652463,6.871207494,1.80986618,0.450640099,0.618633953,0.312660978,6.232140349,1.948547095,2.808452347,0.69381526,1.978609412
F28Aug190_0.1R2.csv,FCR,8/28/2019,1/14/2020,50,0.1,2,2,,,,300,300,33.80710357,0.204161702,0.210612041,0.325579324,0.143925897,0.137051626,0.155322897,1.456022981,0.649624501,2.168159665,1.031594267,1.536735078,1.355962611,1.463336661,1.545872316,2.262131632,2.375596213,0.95223743,0.926623823
20191115_F28Agu19_3.8R1_Dil.csv,FCR,8/28/2019,11/15/2019,50,3.8,1,8,,,,300,300,21.04449524,0.158923848,1.177982898,0.404129187,0.156344213,0.276826007,0.551858467,1.519162136,1.052543188,0.716532701,7.412247513,4.255318752,2.134574296,7.534547509,0.343068807,2.584868222,1.459867126,1.77061883,0.283304909
F28Aug19_5.0R2.csv,FCR,8/28/2019,1/14/2020,50,5,2,2,,,,305,304,28.92378393,0.097409883,0.114714224,0.2418211,0.119002921,0.114255313,0.112212109,1.580228168,0.754618387,2.795820235,1.177644612,1.004016538,1.022298079,0.963961413,2.108030652,2.032060207,2.116497638,0.960105114,1.060517636
20191115_F28Aug19_9R1_Dil.csv,FCR,8/28/2019,11/15/2019,50,9,1,2,,,,300,300,19.13104481,0.169403407,0.129719747,0.297469167,0.1545671,0.132779916,0.134054193,1.546683085,0.634136266,3.151479719,0.765744615,0.976953075,0.967666466,0.839245526,2.293167958,1.924530949,2.240317489,0.859043845,1.153019511
F2Sep19_SurfR1_Dil.csv,FCR,9/2/2019,2/17/2020,50,0.1,1,2,,,,300,300,40.24043857,0.545096291,0.271542655,0.324234442,0.142913931,0.14628785,0.181234898,1.444207221,0.669084711,1.730495917,0.498155389,1.856221519,1.49829121,1.900043283,1.194046079,2.268739232,2.216414028,1.023608046,0.788556357
F2Sep19_5R1_Dil.csv,FCR,9/2/2019,2/17/2020,50,5,1,2,,,,300,300,21.31815352,0.436599893,0.13011114,0.231516887,0.118329426,0.120543329,0.113940412,1.578825722,0.709443363,2.162842746,0.298010013,1.079372373,1.141922673,1.099567066,1.779377903,1.956545339,1.92061135,1.018709662,1.038520259
20200221_F2Sep19_9R1_Dil.csv,FCR,9/2/2019,2/21/2020,50,9,1,4,,,,300,300,88.30404726,0.806575332,0.488624581,0.690265902,0.305655577,0.315654312,0.381256382,1.502419531,0.66075443,1.682698436,0.605801543,1.547973725,1.281616792,1.5986117,1.412671259,2.258312802,2.186777991,1.032712425,0.801706125
F2Sep19_Inf_R1.csv,FCR,9/2/2019,7/28/2020,100,0.1,1,1,,,,300,300,19.42058067,0.035209402,0.038670761,0.164588005,0.084944889,0.058071076,0.047418717,1.382555609,0.538985156,5.149790875,1.098307801,0.665921201,0.815516815,0.455245293,4.256135676,1.937585734,2.834250982,0.683632376,1.791378904
F2Sep19_Wet_R2.csv,FCR,9/2/2019,7/27/2020,200,0.1,2,1,,,,310,308,18.62182147,0.310431437,0.135689853,0.334965129,0.171031593,0.143959581,0.134298907,1.500214571,0.595377399,3.665599606,0.437100877,0.942555209,1.010357098,0.793361336,2.468608525,1.958498558,2.326799825,0.841713386,1.273514415
20191115_F11Sep19_0.1R1_Dil.csv,FCR,9/11/2019,11/15/2019,50,0.1,1,2,,,,305,304,19.09299427,0.139489387,0.156434716,0.274703357,0.127520618,0.128492542,0.130879088,1.487946655,0.692880956,2.849276476,1.121481131,1.217461443,1.195261352,1.226740573,1.756025544,2.154187783,2.137893393,1.007621704,0.974339137
F11Sep19_5.0R2.csv,FCR,9/11/2019,1/16/2020,50,5,2,2,,,,300,300,28.01690907,0.088485263,0.109091914,0.194188187,0.098093263,0.09046699,0.091790573,1.554078356,0.728018727,2.337183182,1.23288229,1.205875356,1.188487118,1.112124425,1.780041979,1.979628163,2.146508755,0.922254875,1.068663803
F11Sep19_9.0R2.csv,FCR,9/11/2019,1/14/2020,50,9,2,1,,,,300,300,13.57134287,0.055649449,0.067632931,0.158318448,0.086578615,0.07918815,0.072387412,1.63026576,0.768525607,3.321462368,1.215338736,0.854078947,0.934318963,0.781173638,2.340848538,1.828609168,1.999269454,0.914638677,1.196045178
20200302_F20Sep19_Surf_R1_Dil.csv,FCR,9/20/2019,3/2/2020,50,0.1,1,2,,,,300,300,46.21654111,0.249026171,0.274356185,0.332701312,0.143684943,0.153232191,0.183899725,1.481880169,0.748862852,2.040761727,1.101716274,1.79046049,1.491879255,1.909428909,1.212661974,2.315491829,2.171223352,1.06644571,0.781322231
F20Sep19_SurfR2_Dil.csv,FCR,9/20/2019,2/17/2020,50,0.1,2,2,,,,300,300,38.5162419,0.511275323,0.2689042,0.341183346,0.146946252,0.15430718,0.198312115,1.470447197,0.726925205,1.938246915,0.525947933,1.74265513,1.35596456,1.82994936,1.268791439,2.321824083,2.21106591,1.05009266,0.740984745
20200302_F20Sep19_5R1_Dil.csv,FCR,9/20/2019,3/2/2020,50,5,1,4,,,,305,304,71.09509961,0.181910105,0.132715302,0.26872803,0.129696935,0.126813235,0.124886924,1.510599167,0.682435842,2.021121349,0.729565313,1.046541418,1.062683728,1.023272468,2.024845854,2.071969015,2.11908505,0.977765859,1.038514922
F20Sep19_5R2_Dil.csv,FCR,9/20/2019,2/17/2020,50,5,2,4,,,,300,300,91.50912636,1.019124838,0.224941977,0.383957251,0.16728379,0.167481521,0.173295046,1.468959581,0.691779831,1.614287947,0.220720729,1.343085348,1.298028892,1.344672891,1.70691685,2.295244816,2.292535011,1.001182012,0.965312011
20200302_F20Sep19_9R1_Dil.csv,FCR,9/20/2019,3/2/2020,50,9,1,2,,,,305,304,21.86569007,0.07188288,0.068977055,0.151826398,0.083597645,0.077549515,0.082196697,1.668898428,0.794861833,3.380700542,0.959575557,0.889458234,0.839170641,0.825107628,2.201114538,1.816156396,1.957799451,0.927651908,1.017043853
F20Sep19_9R2_Dil.csv,FCR,9/20/2019,2/17/2020,50,9,2,2,,,,300,300,19.80287622,0.323458213,0.074200239,0.159346042,0.086567965,0.079918495,0.075724838,1.640626634,0.807811764,2.403944208,0.229396675,0.928448897,0.979866589,0.857132758,2.147513881,1.840704495,1.993856895,0.923187868,1.143191157
20200221_F27Sep19_0.1R1_Dil.csv,FCR,9/27/2019,2/21/2020,50,0.1,1,2,,,,300,300,31.50497384,0.23546596,0.297728012,0.320794118,0.137925579,0.173442712,0.215366441,1.481915373,0.734553227,1.725095121,1.264420607,1.716578395,1.38242528,2.158613474,1.077473749,2.325849353,1.84956816,1.257509404,0.640422798
20200221_F27Sep19_0.1R2_Dil.csv,FCR,9/27/2019,2/21/2020,50,0.1,2,2,,,,300,300,34.94310886,0.242587573,0.293059005,0.331851683,0.139051594,0.172303202,0.210862731,1.457492403,0.748371092,1.621081129,1.208054485,1.700833192,1.389809394,2.10755589,1.132371561,2.386536353,1.925975137,1.239131444,0.659441299
20200221_F27Sep19_5R1_Dil.csv,FCR,9/27/2019,2/21/2020,50,5,1,2,,,,300,300,50.82821168,0.15877564,0.140018893,0.26716184,0.123134046,0.124481709,0.12985715,1.525510616,0.723326005,2.041850096,0.881866343,1.124814997,1.078253243,1.137125738,1.90804136,2.16968294,2.146193536,1.010944681,0.948226926
20200221_F27Sep19_5R2_Dil.csv,FCR,9/27/2019,2/21/2020,50,5,2,2,,,,300,300,55.01577401,0.161500355,0.150883212,0.294566126,0.129934912,0.134438517,0.135823243,1.503104791,0.711852408,1.960576409,0.93425932,1.122321305,1.110879179,1.161221492,1.952278995,2.267028328,2.191084311,1.034660473,0.956647105
F29Sep19_9R1_Dil.csv,FCR,9/27/2019,2/17/2020,50,9,1,2,,,,300,300,38.99236423,0.363508029,0.102979255,0.203844124,0.098470832,0.099509336,0.10051116,1.573745149,0.837599605,1.936956569,0.283292931,1.034870283,1.024555432,1.045784354,1.979467848,2.070096505,2.048492452,1.010546318,0.979700478
20200221_F27Sep19_9R2.csv,FCR,9/27/2019,2/21/2020,50,9,2,1,,,,300,300,21.98997469,0.074548001,0.088795376,0.178220092,0.093026783,0.089300699,0.091190441,1.602643864,0.808351575,2.5687919,1.191116799,0.994341327,0.973735571,0.954514103,2.007087529,1.915793353,1.995730076,0.959946125,1.020137437
B04Oct19_20_R2.csv,BVR,10/4/2019,8/7/2020,20,0.1,2,1,,,,300,300,17.1649188,0.086982054,0.095658368,0.201149002,0.093143236,0.090529717,0.088433875,1.496668412,0.707919309,2.672730772,1.099748321,1.05665157,1.081693727,1.027002845,2.102785214,2.159566397,2.221911299,0.971940868,1.053252903
B04Oct19_30_R2.csv,BVR,10/4/2019,8/7/2020,30,0.1,2,1,,,,300,300,19.43148592,0.087638062,0.099424174,0.211008865,0.097974966,0.094414374,0.091934987,1.468251567,0.723255993,2.743998357,1.134486217,1.053061829,1.081461767,1.014791617,2.122309458,2.153701848,2.23492308,0.963658153,1.065698365
B04Oct19_100_R1.csv,BVR,10/4/2019,8/7/2020,100,0.1,1,1,,,,300,300,20.9752344,0.044609806,0.057891999,0.30713462,0.151506223,0.107163818,0.088262714,1.418737299,0.535502045,5.446976168,1.297741541,0.540219635,0.65590549,0.382109708,5.305303451,2.027207953,2.866029093,0.70732288,1.7165371
F04Oct19_01_R2.csv,FCR,10/4/2019,8/7/2020,1,0.1,2,1,,,,240,482,9.149515616,0.030655253,0.047346229,0.159600046,0.076968361,0.066769774,0.058740932,1.524535843,0.74047723,4.452079194,1.544473602,0.70909675,0.806017681,0.615138854,3.370913554,2.073579901,2.390303845,0.867496367,1.310302017
F04Oct19_20_R2.csv,FCR,10/4/2019,8/7/2020,20,0.1,2,1,,,,245,492,30.23266816,0.30319715,0.341036019,0.340516136,0.138608982,0.147148737,0.220962425,1.507848007,0.744273475,1.485059024,1.124799554,2.317627896,1.54341182,2.460417883,0.998475578,2.456667167,2.314094852,1.061610402,0.627296619
F04Oct19_45_R2.csv,FCR,10/4/2019,8/7/2020,45,0.1,2,1,,,,240,482,40.05926573,0.344306603,0.379951008,0.347395781,0.137285178,0.150306571,0.238179556,1.496617865,0.732185605,1.385603374,1.103525186,2.527840298,1.59522931,2.767603997,0.914317304,2.530468224,2.311248125,1.094849228,0.576393628
F4Oct19_0.1R2.csv,FCR,10/4/2019,1/16/2020,50,0.1,2,4,,,,300,300,44.05102139,0.340922579,0.396065436,0.32018063,0.124969845,0.14208462,0.223036373,1.458174742,0.762787963,1.29381641,1.161745981,2.787532076,1.775788542,3.169288039,0.80840336,2.5620631,2.253450297,1.136951236,0.560311502
F4Oct19_5.0R1.csv,FCR,10/4/2019,1/16/2020,50,5,1,2,,,,300,300,52.49303366,0.200837048,0.190542514,0.314647817,0.145784636,0.140756626,0.160102834,1.490633181,0.724166289,1.939673813,0.948741859,1.353701914,1.190125806,1.30701368,1.651326049,2.158305736,2.235403234,0.965510698,0.910568745
F4Oct19_9.0R1.csv,FCR,10/4/2019,1/16/2020,50,9,1,1,,,,305,304,6.779504043,0.05173506,0.059718453,0.147120277,0.083705401,0.074142365,0.069053883,1.688600482,0.802543823,3.755355566,1.15431301,0.805456537,0.864809484,0.713436076,2.463564771,1.757595983,1.98429435,0.88575366,1.212175152
F04Oct19_100_R2.csv,FCR,10/4/2019,8/7/2020,100,0.1,2,1,,,,300,300,20.65741692,0.154353591,0.180449388,0.219170065,0.108356425,0.079296468,0.124052852,1.459705164,0.55417955,2.43370306,1.169065047,2.275629582,1.454617001,1.665331686,1.21457915,2.022677144,2.763932243,0.731811407,0.873469839
F04Oct19_200_R2.csv,FCR,10/4/2019,8/7/2020,200,0.1,2,1,,,,300,300,24.93003033,0.06835191,0.091094822,0.472208006,0.229648844,0.170104454,0.135773955,1.472102469,0.580581118,6.157339103,1.33273264,0.535522847,0.670930016,0.396670064,5.183697574,2.056217649,2.775988483,0.740715483,1.691405723
F8Nov19_0.1R1.csv,FCR,11/8/2019,1/16/2020,50,0.1,1,2,,,,300,300,34.70973296,0.169411933,0.170889748,0.279140022,0.144651672,0.136953115,0.141058731,1.478576184,0.726362185,2.291813654,1.008723207,1.247797449,1.211479408,1.18138799,1.633450954,1.929739339,2.038215932,0.946778655,1.025471241
F8Nov19_5.0R2.csv,FCR,11/8/2019,1/16/2020,50,5,2,2,,,,305,304,29.71707882,0.160086748,0.166903203,0.287139835,0.139575859,0.132992473,0.134772644,1.521384089,0.731865267,2.191741739,1.042579754,1.254982327,1.238405641,1.195788471,1.720397392,2.057231368,2.159068322,0.952832917,1.035639389
F8Nov19_9.0R2.csv,FCR,11/8/2019,1/16/2020,50,9,2,2,,,,300,300,31.39769625,0.178926144,0.179926301,0.298190877,0.146638896,0.13854625,0.146545415,1.52240028,0.733655143,2.505924043,1.005589778,1.298673192,1.227785267,1.227002564,1.657294541,2.033504652,2.152283992,0.944812422,1.000637898
B30Mar20_01_R2.csv,BVR,3/30/2020,8/7/2020,1,0.1,2,1,,,,300,300,14.3364888,0.061085766,0.066400774,0.165522987,0.079658922,0.072473528,0.068617771,1.43134743,0.655802078,3.023973515,1.087008957,0.916207288,0.96769063,0.833563554,2.492787003,2.077896393,2.28390962,0.909797995,1.160908039
B30Mar20_20_R1.csv,BVR,3/30/2020,8/7/2020,20,0.1,1,1,,,,300,300,13.33609346,0.070790649,0.063345828,0.162725607,0.077835595,0.070813014,0.065468684,1.408841451,0.676211062,2.58008378,0.894833275,0.894550648,0.967574483,0.813841381,2.568844905,2.090632285,2.297961874,0.90977675,1.188898114
F19Mar20_30_R2.csv,FCR,3/30/2020,8/7/2020,30,0.1,2,1,,,,300,300,9.036064084,0.060590078,0.077115065,0.209768316,0.108599187,0.089970373,0.079392282,1.451720956,0.613427527,3.964231838,1.272734226,0.857116216,0.971316898,0.710088791,2.720198891,1.931582742,2.331526579,0.828462673,1.367880905
F19Mar20_45_R1.csv,FCR,3/30/2020,8/7/2020,45,0.1,1,1,,,,305,304,16.07762756,0.072564173,0.092524812,0.220837934,0.10612172,0.091950754,0.08591103,1.409885916,0.624027198,3.17569754,1.275075688,1.006243104,1.076984089,0.87187441,2.386796889,2.080987129,2.401697909,0.866464979,1.235251403
F19Mar20_200_R1.csv,FCR,3/30/2020,8/7/2020,200,0.1,1,1,,,,305,304,21.62380129,0.043668797,0.061235198,0.313121784,0.158293607,0.111585488,0.089810363,1.378968705,0.545549404,5.905185032,1.402264357,0.548773851,0.681827755,0.38684568,5.113428112,1.978107577,2.806115639,0.70492732,1.762531649
20190930_PonyLakeDil.csv,NA,NA,9/9/2019,NA,NA,NA,,,,,240,442,4.693241694,0.089023461,0.180907582,1.014670179,0.556292742,0.490487024,0.373073326,1.455335618,0.738318354,9.563936773,2.032133782,0.368832555,0.484911597,0.325202126,5.60877641,1.82398601,2.068699332,0.881706675,1.491108325
