Date,Station,Depth,Fmax1,Fmax2,Fmax3,Fmax4,BIX,HIX,T/B,A/C,M/C,ch4_umolL,co2_umolL,TN_ugL,TP_ugL,NH4_ugL,NO3NO2_ugL,SRP_ugL,DOC_mgL,DIC_mgL,DC_mgL,DN_mgL,temp,DO,chla,Flora_ugL,Flow_cms,Rain_Total_mm,ShortwaveRadiationUp_Average_W_m2
2019-06-17T05:00:00Z,50,5,0.203131466,0.289367122,0.118259126,0.070332771,0.677911584,3.843361632,1.124207406,1.973346681,0.859326978,0.124955332,194.66100235,421,6.9,18,3,6,1.2,3.2,4.4,0.1,10.413491666666667,7.247016666666667,1.2884,7.015000000000001,NA,NA,NA
2019-06-17T05:00:00Z,50,9,0.203049185,0.288226469,0.117408331,0.070097102,0.676352431,3.848783873,1.124207406,1.967688687,0.857938805,0.1358275195,254.0917307,180,6,27,3,1,1.7,3.7,5.4,0.1,10.34785,7.25051,1.1221999999999999,3.175,NA,NA,NA
2019-06-17T05:00:00Z,100,0.1,0.34623686,0.31172642,0.09372322,0.106268145,0.639584257,4.687339566,1.353122844,1.927216727,0.778933287,0.026522579,20.088165505,412,14.3,10,65,7,0.1,3.7,3.8,0.1,NA,NA,NA,NA,0.03844327003339179,NA,NA
2019-06-17T05:00:00Z,200,0.1,0.862756532,0.682849238,0.23699738,0.156239987,0.545747674,5.753420322,1.255772488,1.934734381,0.686058547,2.5767895000000003,86.07632465500001,412,48.5,31,52,8,2.4,4,6.5,0.15,NA,NA,NA,NA,NA,NA,NA
2019-06-20T05:00:00Z,50,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6145237619999999,14.861316774999999,424,5.9,16,7,5,NA,NA,NA,NA,24.81856805555556,5.905413194444444,1.9959465277777775,9.874,NA,0,1289
2019-06-20T05:00:00Z,50,5,0.521954707,0.488888373,0.337152038,0.238680734,0.702701312,2.859358399,0.986549528,2.094259408,0.862416906,0.0603491485,261.36088835,346,4.7,NA,NA,NA,NA,NA,NA,NA,10.600155555555556,6.316455555555556,1.0420888888888888,6.467777777777778,NA,NA,NA
2019-06-20T05:00:00Z,50,9,0.461438424,0.798908559,0.11528604,0.465029024,0.693538122,1.89090877,0.723307165,2.276913135,1.583684091,0.47579208949999996,143.15650614999998,286.5,9.6,NA,NA,NA,NA,NA,NA,NA,10.0931,3.8913666666666664,0.49598888888888887,1.835,NA,NA,NA
2019-06-24T05:00:00Z,50,0.1,0.460537063,0.517612248,0.073421452,0.211818522,0.633905315,3.763189658,1.078337365,2.181924708,0.902604395,0.4360613445,15.12141602,298.5,5.1,5,0,8,2.2,3.1,5.4,0.2,23.77884375,9.23856875,1.5449875,9.29,NA,16.51,1189
2019-06-24T05:00:00Z,50,5,0.413167619,0.665906178,0.165657913,0.53243265,0.732583028,1.781989991,1.103482766,2.092804339,0.995490196,0.161673798,147.51682505,261,9.6,NA,NA,NA,NA,NA,NA,NA,10.706944444444444,5.0329,0.8067,7.10375,NA,NA,NA
2019-06-24T05:00:00Z,50,9,0.408673389,0.581440464,0.239635052,0.140673207,0.678692508,3.842473526,1.126798972,1.974358325,0.858709758,0.35519226449999997,329.5654214,370.5,6.9,209,6,2,1.6,3.9,5.5,0.3,10.021928571428571,1.5368,0.4588285714285714,1.6288888888888888,NA,NA,NA
2019-06-24T05:00:00Z,100,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009083510999999999,23.734969825,364.5,21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025658380394750598,NA,NA
2019-06-24T05:00:00Z,200,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2733440555,77.87871609499999,471,76,28,52,8,1.8,4.2,6,0.2,NA,NA,NA,NA,NA,NA,NA
2019-06-27T05:00:00Z,50,0.1,0.44108322850000004,0.5265295295,0.060850069500000006,0.284266923,0.6518597195,2.8700840110000003,1.0246549085,2.2171561420000003,0.9596516695,0.452516898,8.016069001,387,8.2,24,3,10,3.5,5.2,8.7,0.25,25.470576923076923,8.351223076923077,1.0279538461538462,NA,NA,0,1093
2019-06-27T05:00:00Z,50,5,0.484078013,0.662151792,0.08993949749999999,0.352269938,0.6718024085000001,2.897033855,0.9356653319999999,2.0750407735,0.9628252575,0.139434151,133.8927643,255,4.7,13,6,9,3.5,3.7,7.2,0.2,10.959185714285715,5.298821428571428,2.591207142857143,11.380666666666666,NA,NA,NA
2019-06-27T05:00:00Z,50,9,0.4431586515,0.6382579075,0.133779189,0.46322265399999996,0.71343703,1.8108631654999998,0.750476511,2.141267997,1.08035967,0.271357391,305.373963,0,NA,129,5,2,1.8,4.3,6.1,0.2,10.026744444444445,0.5752,0.5422888888888888,1.9942857142857142,NA,NA,NA
2019-06-27T05:00:00Z,100,0.1,0.389192562,0.300573086,0.157830048,0.08429716,0.612380737,5.295106467,1.288835314,1.946198163,0.736033098,NA,NA,217.5,16.2,10,100,9,2.9,2.9,5.8,0.3,NA,NA,NA,NA,0.022167136301028692,NA,NA
2019-06-27T05:00:00Z,200,0.1,0.860470127,0.811276069,0.004032982,0.431492238,0.544460577,3.057663145,0.749065682,1.980872142,0.774511873,NA,NA,181.5,34,27,48,6,1.9,4.2,6.2,0.2,NA,NA,NA,NA,NA,NA,NA
2019-07-01T05:00:00Z,50,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.512979324,6.94561347,297,4.3,9,3,8,3.3,3.2,6.5,0.2,26.51525625,7.77975,1.90996875,NA,NA,0.508,985
2019-07-01T05:00:00Z,50,5,0.435677504,0.522237633,0.187211403,0.219374548,0.689372856,3.63812192,0.366405628,1.929715335,0.842580153,0.164973853,308.38872719999995,425,11.4,89,3,6,2.6,2.8,5.5,0.15,11.493226923076923,5.057803846153846,2.9941153846153847,NA,NA,NA,NA
2019-07-01T05:00:00Z,50,9,0.532398283,0.641947885,0.428422807,0.313963005,0.694208491,2.667634647,0.4842723,2.076571014,0.905869115,3.9923522445,459.90666350000004,645,17,421,3,4,5.1,3.4,8.5,0.6,10.03022074074074,0.5445288888888888,0.597165925925926,NA,NA,NA,NA
2019-07-01T05:00:00Z,100,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288,12.8,6,3,18,1.8,2.5,4.3,0.2,NA,NA,NA,NA,0.008970686089500123,NA,NA
2019-07-01T05:00:00Z,200,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237,42,NA,NA,NA,0.9,2,2.8,0.1,NA,NA,NA,NA,NA,NA,NA
2019-07-03T05:00:00Z,50,0.1,0.42491209,0.580705948,0.126460715,0.189967626,0.643694886,3.455935861,0.577456643,2.15780962,0.921132081,0.7488824845,6.0978774985,363,10.2,NA,NA,NA,NA,NA,NA,NA,26.055616666666666,7.32965,2.287166666666667,15.082222222222223,NA,0,1079
2019-07-03T05:00:00Z,50,5,0.4260130025,0.6017282375,0.1230886315,0.2136650495,0.664596716,3.4954613255,0.7824060589999999,2.0193499315,0.9046243045,0.24309347,159.5192337,238.5,9,NA,NA,NA,NA,NA,NA,NA,11.496125,4.6825833333333335,3.226941666666667,18.376153846153848,NA,NA,NA
2019-07-03T05:00:00Z,50,9,0.407933773,0.548140721,0.303772192,0.085396684,0.676096882,5.13927492,1.149297814,1.960220298,0.830461284,0.29705570800000003,347.01918320000004,363,4,NA,NA,NA,NA,NA,NA,NA,10.032452631578947,0.16182105263157895,0.638,2.04,NA,NA,NA
2019-07-08T05:00:00Z,50,0.1,0.534986668,0.589818297,0.098991827,0.38944859,0.637000443,2.685047227,0.351422732,2.206088481,0.930527925,1.268413415,3.971985612,490,6.8,10,3,6,NA,NA,NA,NA,28.07731875,7.61708125,2.078526041666667,NA,NA,11.176,1174
2019-07-08T05:00:00Z,50,5,0.49592099,0.555500844,0.260149942,0.302602134,0.689272884,3.091058335,0.444848074,1.977670077,0.843878153,0.3005580795,288.08575129999997,288,8.6,20,3,1,2.5,3.7,6.2,0.2,11.405677777777777,4.064327777777778,2.0101666666666667,NA,NA,NA,NA
2019-07-08T05:00:00Z,50,9,0.44666925,0.551979766,0.507630492,0.286341844,0.720351014,2.7521575,0.406566306,2.078974821,0.916676516,0.8198772245,400.03172195,523.5,14.2,NA,NA,NA,1.6,4.6,6.2,0.5,10.10239375,0.407846875,0.849703125,NA,NA,NA,NA
2019-07-08T05:00:00Z,100,0.1,0.466755952,0.352454943,0.064295026,0.213192012,0.58132561,3.509467552,1.398749233,1.949286843,0.779397824,0.0298581905,24.15181714,273,12.2,10,3,15,0.9,3.1,3.9,0.2,NA,NA,NA,NA,0.008818340509150603,NA,NA
2019-07-08T05:00:00Z,200,0.1,0.860319278,0.725603298,0.145837234,0.134184689,0.522886143,6.54244655,1.277742606,1.94238315,0.698224546,1.301892288,75.699411465,196.5,35.4,19,46,4,1.9,5.3,7.2,0.1,NA,NA,NA,NA,NA,NA,NA
2019-07-11T05:00:00Z,50,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.755181799,9.074787179000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.13,NA,8.128,1152
2019-07-11T05:00:00Z,50,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11900646200000001,224.69146495,367.5,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.3375,NA,NA,NA
2019-07-11T05:00:00Z,50,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0247202595,327.8462565,280.5,9.3,NA,NA,NA,1.2,3.7,4.9,0.2,NA,NA,NA,5.965714285714285,NA,NA,NA
2019-07-15T05:00:00Z,50,0.1,0.489844735,0.655663879,0.124629195,0.303575198,0.625283239,2.591135573,0.776441291,2.24632413,0.937193108,0.8012455205,4.3400742195,367.5,7.2,NA,NA,NA,3.6,3.5,7,0.25,27.839714285714287,8.3053,4.382592857142857,NA,NA,1.778,1065
2019-07-15T05:00:00Z,50,5,0.4746498855,0.625657243,0.23997174100000002,0.25563293750000005,0.6870426620000001,3.1054333940000003,0.839401434,2.005410646,0.888494627,0.2004374065,184.3387903,408,10.7,22,3,6,4.8,2.8,7.6,0.2,11.052375,5.1364833333333335,2.3982083333333333,NA,NA,NA,NA
2019-07-15T05:00:00Z,50,9,0.392047428,0.545699816,0.233851772,0.107764239,0.703841921,5.359799907,1.160040375,1.9489867,0.84370015,0.054825966500000003,367.2247473,564,18.4,147,6,7,2.5,4.5,7,0.3,10.98806923076923,5.178761538461538,1.825176923076923,NA,NA,NA,NA
2019-07-15T05:00:00Z,100,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016149463,28.73730942,426,24,11,3,13,3.3,2.5,5.8,0.3,NA,NA,NA,NA,0.007335661152263026,NA,NA
2019-07-15T05:00:00Z,200,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0742275465,56.081762850000004,243,43.2,27,50,10,1.9,4.4,6.3,0.2,NA,NA,NA,NA,NA,NA,NA
2019-07-18T05:00:00Z,50,0.1,0.561178623,0.70964911,0.286224172,0.387115967,0.658281112,2.548631327,1.018824261,2.273532563,1.002904336,0.9347233875000001,2.4677337345000003,361.5,10.1,17,5,5,4.4,3.4,7.8,0.3,27.66848947368421,8.733694736842105,7.690778947368421,32.922,NA,7.366,1196
2019-07-18T05:00:00Z,50,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12685642800000002,210.14855899999998,510,18.3,15,4,1,NA,NA,NA,NA,11.210111764705882,5.434135294117647,2.696370588235294,20.84307692307692,NA,NA,NA
2019-07-18T05:00:00Z,50,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0120818075,421.54229250000003,439.5,13.9,152,6,3,2.8,4.7,7.6,0.3,11.140538888888889,5.512088888888889,1.4717666666666667,8.793076923076923,NA,NA,NA
2019-07-18T05:00:00Z,100,0.1,0.490857799,0.384455361,0.038495214,0.097301975,0.534469153,7.202109908,1.592801783,1.858289595,0.735721507,NA,NA,229.5,16.4,6,3,13,4.2,2.1,6.3,0.2,NA,NA,NA,NA,0.0076660461623060975,NA,NA
2019-07-18T05:00:00Z,200,0.1,1.130275022,0.846619415,0.670135103,0.162041497,0.559010836,6.42378796,1.125937137,2.074773348,0.720504008,NA,NA,NA,NA,21,46,13,1.6,4.6,6.1,0.1,NA,NA,NA,NA,NA,NA,NA
2019-07-22T05:00:00Z,50,0.1,0.568522833,0.862569827,0.134387891,0.613722317,0.67317259,2.002640671,0.991321626,2.382953559,1.448760285,NA,NA,372,10.1,7,4,10,5.5,3.3,8.8,0.5,27.424,8.523753846153847,13.225315384615385,47.752,NA,0.508,910
2019-07-22T05:00:00Z,50,5,0.469648314,0.592215671,0.321212409,0.241189944,0.707175277,3.321345659,1.156606993,1.948776381,0.910152047,NA,NA,388.5,14.6,67,3,5,1.9,3.8,5.7,0.2,11.3468,4.7786333333333335,2.032,19.473333333333333,NA,NA,NA
2019-07-22T05:00:00Z,50,9,0.66158668,0.750528921,0.845874358,0.305217279,0.681761283,2.569845394,1.168530612,2.134019785,0.969102992,NA,NA,686,45,340,3,6,3.5,3.5,6.9,0.4,10.930111111111112,0.009044444444444445,1.150388888888889,7.547777777777778,NA,NA,NA
2019-07-22T05:00:00Z,100,0.1,0.582387149,0.367232604,0.136698302,0.119775059,0.527681085,7.337928181,1.692443298,1.930008809,0.656512073,NA,NA,456,14.7,14,3,14,3.7,2.2,6,0.2,NA,NA,NA,NA,0.009046642657352354,NA,NA
2019-07-22T05:00:00Z,200,0.1,1.18789405,1.014954474,0.467890822,0.189084552,0.551256821,5.661228508,1.158179127,1.962025395,0.706078423,NA,NA,240,43.6,38,51,4,3.1,5.2,8.3,0.2,NA,NA,NA,NA,NA,NA,NA
2019-07-24T05:00:00Z,50,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.706501672,NaN,486,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1149
2019-07-24T05:00:00Z,50,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.417128165,451.27066465,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-24T05:00:00Z,50,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.81043906,552.1801607,807,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-29T05:00:00Z,50,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6879932900000001,2.1588722034999996,504,9,17,0,9,5,3,8,0.2,26.212191666666666,8.226191666666667,5.8291,32.57,NA,0,1054
2019-07-29T05:00:00Z,50,5,0.555819597,0.57121347,0.447707783,0.406826817,0.690563737,2.835930913,0.306996855,2.015240367,0.92009733,0.1566971365,211.3400573,537,19.6,39,7,3,3.1,4.3,7.4,0.2,11.840612499999999,2.5296,2.4419,21.386,NA,NA,NA
2019-07-29T05:00:00Z,50,9,1.42773283,1.535162033,2.947399712,0.663052311,0.677720056,2.112082933,0.323007541,2.347231105,0.975708649,27.18315837,576.71136705,985.5,18.4,722,3,7,2.8,4.8,7.6,0.9,10.889271428571428,0.11614285714285714,3.7654428571428573,11.062222222222221,NA,NA,NA
2019-07-29T05:00:00Z,100,0.1,0.595306107,0.19768209,0.655721256,0.087708084,0.570857374,4.396735694,0.227142482,1.963918813,0.72902699,0.085304063,31.763759535,297,16.2,NA,NA,NA,1.2,3.5,4.7,0.2,NA,NA,NA,NA,0.008291417963149805,NA,NA
2019-07-29T05:00:00Z,200,0.1,0.950318416,0.674005943,0.633859714,0.191237198,0.556032262,4.892279831,0.335214706,1.981622172,0.700644793,1.263118341,74.57140959,385,22.1,28,61,9,2.5,5.2,7.8,0.1,NA,NA,NA,NA,NA,NA,NA
2019-08-01T05:00:00Z,50,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6770156095,3.1833538055,1050,7.4,NA,NA,NA,NA,NA,NA,NA,25.5466375,8.6709875,7.3753625,36.611666666666665,NA,16.002,1128
2019-08-01T05:00:00Z,50,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036445077,486.5934314,309,9.4,NA,NA,NA,NA,NA,NA,NA,12.048417647058823,3.1003,1.9470588235294117,22.532,NA,NA,NA
2019-08-01T05:00:00Z,50,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.91369533,593.90126685,861,16.6,NA,NA,NA,NA,NA,NA,NA,10.886978571428571,0.09688571428571428,3.3325142857142858,9.361666666666666,NA,NA,NA
2019-08-05T05:00:00Z,50,0.1,0.606241093,0.658445144,0.236400954,0.459417097,0.642019356,2.38160588,0.361374625,2.255236658,0.991177807,0.78952695,3.1159387064999997,436.5,11.8,9,3,3,6.6,2.8,9.4,0.3,27.2690475,6.1388475,3.3546300000000002,19.925,NA,8.382,1180
2019-08-05T05:00:00Z,50,5,0.368620593,0.449011083,0.402504408,0.274975091,0.768164142,2.600626683,0.416914037,1.975050683,0.905476435,0.046260496,487.6561838,505.5,18.4,98,3,3,2,4.7,6.8,0.2,12.199392,1.750324,1.770164,18.751,NA,NA,NA
2019-08-05T05:00:00Z,50,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.292571680000002,631.7109551,812,16.8,710,3,6,3.6,6.4,10,0.9,10.90080909090909,0.21340227272727272,2.366490909090909,8.432,NA,NA,NA
2019-08-05T05:00:00Z,100,0.1,0.55326073,0.394609007,0.089236831,0.126307215,0.525080594,6.716995831,1.394214286,1.837724621,0.649386583,0.046415681,30.45899082,368,10.7,5,62,11,2.4,3.1,5.5,0.1,NA,NA,NA,NA,0.007287546574217673,NA,NA
2019-08-05T05:00:00Z,200,0.1,NA,NA,NA,NA,0.551826809,5.466885073,0.336847239,1.953059894,0.70048156,1.762844063,99.932500385,283.5,33.8,32,23,14,3.1,5.4,8.6,0.2,NA,NA,NA,NA,NA,NA,NA
2019-08-08T05:00:00Z,50,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.728373916,4.436052803,556.5,12.8,NA,NA,NA,NA,NA,NA,NA,25.688065217391305,7.889597826086956,3.028704347826087,18.483333333333334,NA,0,1101
2019-08-08T05:00:00Z,50,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.829303321,314.65797535,289.5,10.2,NA,NA,NA,NA,NA,NA,NA,11.931116666666668,0.6581833333333333,1.6430166666666666,19.675714285714285,NA,NA,NA
2019-08-08T05:00:00Z,50,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.087891322,566.270535,1017,28.8,NA,NA,NA,NA,NA,NA,NA,11.425154545454545,1.9611636363636364,1.0960181818181818,8.371666666666666,NA,NA,NA
2019-08-12T05:00:00Z,50,0.1,0.606152526,0.759931928,0.216008806,0.39544888500000003,0.631475786,2.944549401,1.200787485,2.185504726,0.926069918,0.455611313,3.1653210705,300,23.6,5,9,7,3.8,3.6,7.4,0.3,25.408905555555556,8.813311111111112,3.4715277777777778,22.64333333333333,NA,0,1000
2019-08-12T05:00:00Z,50,5,0.386995766,0.494636685,0.270276233,0.166320142,0.732449026,4.059717954,1.828612059,1.864406594,0.862966506,6.3645581555,563.632236,318,21.1,145,0,4,1.7,4.3,6.1,0.2,11.764746666666667,2.3991,1.69866,19.426666666666666,NA,NA,NA
2019-08-12T05:00:00Z,50,9,0.34006575,0.522692721,0.246968613,0.179734217,0.720086199,3.508660375,1.476274727,1.908695561,0.899391533,0.32670990349999995,429.7872483,366,19.1,360,4,3,1.6,5.1,6.7,0.5,11.66911153846154,2.449496153846154,0.9333807692307693,8.47,NA,NA,NA
2019-08-12T05:00:00Z,100,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.032229231500000004,27.406407835,78,26.1,5,77,16,0.9,2.9,3.8,0.1,NA,NA,NA,NA,0.011553174355309927,NA,NA
2019-08-12T05:00:00Z,200,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.933260995,133.30249179999998,147,38.9,30,67,9,1.7,4.2,5.9,0.1,NA,NA,NA,NA,NA,NA,NA
2019-08-14T05:00:00Z,50,0.1,0.612371875,0.720275823,0.312128899,0.411286423,0.656964493,2.654736849,0.928012674,2.404123691,1.027344615,0.6587353625000001,1.83015028,NA,NA,7,3,7,4.6,3.4,7.9,0.2,NA,NA,NA,25.16,NA,0,1109
2019-08-14T05:00:00Z,50,5,0.477024197,0.630486752,0.435950973,0.301583405,0.724125451,2.465925445,0.811726372,2.042636489,1.139171308,7.179082484,580.9990158,344,9.9,NA,NA,NA,1.7,4.9,6.5,0.4,NA,NA,NA,18.918809523809525,NA,NA,NA
2019-08-14T05:00:00Z,50,9,0.4121784245,0.645819296,0.33596358800000004,0.233053339,0.72019001,3.0239595789999996,0.7830201625,1.997184194,1.3817864645000002,0.0122563175,630.17279165,NA,NA,402,3,7,1.5,4.8,6.3,0.5,NA,NA,NA,7.613225806451613,NA,NA,NA
2019-08-15T05:00:00Z,50,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.831445833333337,8.520925,3.9842083333333336,25.952083333333334,NA,24.13,1089
2019-08-15T05:00:00Z,50,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.081175,2.6136749999999997,1.275075,21.23276595744681,NA,NA,NA
2019-08-15T05:00:00Z,50,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8636375,2.4404375,0.969525,7.150923076923077,NA,NA,NA
